,wallet_age_days,transaction_count,total_deposited_usd,total_borrowed_usd,total_repaid_usd,liquidation_count,health_ratio,repayment_ratio,credit_score
0x035a38a537384f981b611cc598f9f36cdc3542dc,2,3,5.352073444032006e+20,100363287.434,100272311.612,0,5332700360423.099,0.999,845
0x003a969ef82e876824b4131a1bbafbdb46a2ca90,2,13,2.427943365150083e+21,885906665.304,886021273.197,0,2740631104267.638,1.0,845
0x00a72d7b5050e8fa50a471f2c9af1dc21eac4d36,19,18,4.4581827135441013e+21,16856553714.166,16890186495.166,0,264477709317.957,1.002,844
0x01a4f75344f665629c714f6623b784509159d4bc,0,13,6.012912754493555e+20,230029857.08,230030218.862,0,5227941439933.771,1.0,844
0x055d4bc9855caba4d63b3276fddb0334060c5573,0,4,1.0771807113547573e+21,436008124.163,434736141.442,0,4933896261024.006,0.997,844
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,6,12,2.785073742727795e+21,4247951514.155,4260220583.791,0,1318657548601.541,1.003,843
0x020265bc7ecc8b018c496f8bc4c6aa3ed1784e5a,81,29,2.752917443423775e+22,32062155664.221,25032487841.248,0,1195024492935.209,0.781,843
0x00cfbd5d2e36dd8182318a074cb1f399b608bfec,14,12,1.88868901791365e+20,100171476.08,99937851.943,0,1885455893205.556,0.998,843
0x05264ed450de7be1e0a4aeda3fb73d23e2abeb7e,4,8,9.48062759178461e+20,360292979.966,360967962.356,0,2631366163824.969,1.002,843
0x02a16f8df2b11b3a0c9f47cc5d705830792e3e6f,51,366,1.4873972742437308e+21,3.241726192399087e+21,2.9606952842034985e+21,26,0.615,0.913,842
0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,7,28,4.5919369561750844e+21,7996077245.277,7949900469.159,0,1033780562096.157,0.994,842
0x007e4e679e14f17d62607418f546e2d97d9e5a61,1,6,7.998725828647873e+20,250149901.83,250875257.716,0,3197573030476.336,1.003,841
0x038f1867a56cad72bce4c0a462a3fd4e4a4b3dd1,7,25,5.060583172348394e+20,780520524.768,780214904.053,0,1941287861536.445,1.0,841
0x0125c79621229bd96a4fd6c71b7a8d276fd5db97,4,9,4.636053691519409e+20,158011543.067,157711166.884,0,2933996828448.908,0.998,841
0x02ca089c541a1e8d8cec24e066d7ffe2085cc528,7,16,4.106198981834868e+20,257411269.488,257921221.527,0,1656865096361.986,1.002,839
0x0170de25446302e7ff2e3093c6b77350dfd2b643,0,4,1.4597481649062371e+19,960783.648,960783.648,0,15193291947695.617,1.0,839
0x03482e6aaf23d9367aea1e306ffba42bc7fbe9fd,0,4,1.028044578847502e+20,35084417.775,35084417.775,0,5872000897099.769,1.0,838
0x0005696d4be2359526c497fe4a4c0620b41f2426,0,7,7.356873206985615e+20,593761137.615,592953002.121,0,2670346797592.7,0.999,838
0x03f2c10fa31be77d666ee1e326e3a1178c425974,18,65,2.185117622362521e+21,21056257106.594,21838454074.31,0,200107647241.865,1.037,838
0x03630da783ae465b0afb812f7bc6374d677b0829,59,24,5.036585796653271e+20,136013205870.008,149035699874.934,0,3703012340.116,1.096,838
0x01cf5fff6ee551a7d3fdbb32c6a8ad9ef31c4829,19,5,1.0174070949053025e+20,117691640.356,117224655.109,0,864468439039.218,0.996,838
0x00a3d4e0134ff2046e9c9b83d3321625ba3da1bd,17,16,2.639944983540196e+16,771.17,771.637,0,34188670142482.906,0.999,838
0x0520e146a8eb11276ae1b4afdb9ab02bdb27b831,4,9,2.2504242878350354e+20,8792675792.134,17579807701.846,0,2345283094396.052,1.999,837
0x052f97b6d5fbb925ec65f963bab19b444798b568,1,13,3.103153165761881e+20,118176188.733,118020080.288,0,2625870044366.89,0.999,836
0x00bf2f290d3aef716cd8127acc153c273c23c538,140,103,6.507639791692214e+22,102505780972.305,62644265413.324,0,724465343568.636,0.611,836
0x05be5be4e9a8f3d2592e36386c9340d1ae330d68,1,14,1.3224432715837825e+22,49607641492.842,49985593060.296,0,510219408745.832,1.008,836
0x0357c980e66e6ef343a35715138b7670b0ae74c5,100,55,8.127581234380415e+22,82843749618.369,57666419099.012,0,1476976394341.974,0.696,835
0x0105c26c5d013bb32223dbb2a4bbd98e9b0c320a,1,6,8.864152823482193e+19,39978313.419,39911501.361,0,4437058506477.714,0.998,835
0x019ea1afabcbd84d922043c4261052a583315d2c,111,143,4.00089194137178e+23,287442177332.011,178720746914.299,1,1522282039061.785,0.622,834
0x05ebdbd59a1cde6b913a4d7345e6a8de1ec9ee30,10,8,2.49907979562424e+19,10828852.362,10864180.866,0,2307797245061.617,1.003,834
0x058b6e3812f85da4468cf55d98361436bc8e34f6,3,9,1.1830489982391845e+20,53534427.343,53670889.045,0,2209884432969.509,1.003,833
0x000e9bd1d42999446d60ff60f1fb3afb13604202,1,22,6.6654123810212954e+19,34630956.156,35378008.017,0,3105987875295.679,1.022,831
0x013274aa75bbc3bd7acff906e564edbbb50dce08,23,22,1.17418501889428e+22,459964904419.72,459964904419.72,0,25527708910.162,1.0,831
0x04e6e7c324cfb56173d2028e18bf3207b169a71a,3,28,6.337179380102045e+20,1152642071.11,1152751167.616,0,803820002034.088,1.0,830
0x0465130e29be525707f2e38726e1465d632efbbf,0,6,2.1469359340146052e+20,107346800.811,107145349.192,0,1999999904782.978,0.998,830
0x0230d420819b2654845fb9c570ac53c969b6c386,90,57,1.0722498296120105e+23,39148656375.979,26797049678.825,0,3079195652274.562,0.684,828
0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,23,32,4.6710787684152525e+19,234878214.299,235262231.001,0,198872371475.662,1.002,828
0x00f8dcbf7f64e30efff649bd9f137af0eb80e4da,0,5,1.4931035691624042e+19,3380958.143,3386014.183,0,4416212991664.292,1.001,828
0x02f7467aecaae0863706f954c7adfe47b5e5f538,31,15,7.049156147085898e+20,302691923.591,270974311.799,0,2428336984151.138,0.895,828
0x01e0991d5803659f581a670f955b3079e419be3b,0,4,1.0407773259781405e+20,40290195.016,39870361.643,0,2583202438544.784,0.99,826
0x046afddbc4e4fe503ddd2b952f7d849d1270ab3f,3,35,8.336662024881883e+20,1895238826.342,1891026670.672,0,488342185626.229,0.998,826
0x030888e8fe9f0cbe3ff04c0fda1c0954c6b68822,6,17,1.3083595296582689e+19,153087529.523,279594942.586,0,1737722578311.639,1.826,825
0x04fc359e0a815db4ee2498873da41a0143a594aa,0,4,3.2767135037217023e+22,592804031825.675,592804031825.675,0,110865181533.617,1.0,825
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,13,13,1.6040980438365068e+20,537142768.334,535799993.338,0,298635322940.561,0.998,825
0x033df985bd88c096ceb0bae2545d35f18eecdfb4,0,4,7.733928801540487e+18,1998230.692,2002202.047,0,3870386417736.907,1.002,824
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,5,6,9.101083385071713e+18,3927535.492,3920647.081,0,2317249862118.124,0.998,824
0x02a16e93539e8043766befc1d941835ef18a77d9,9,16,3.1849586124979296e+21,11711792727.227,11217198468.108,0,542277923100.627,0.958,823
0x0027f7335d610f15b325baa5798414548720fcaa,1,13,6.465885046937105e+20,1568676366.242,1571611093.381,0,412187318047.463,1.002,822
0x0595088cc2e0fca96cd7815633d0ff2cd3e7bbc7,0,3,6.3853813970820145e+19,47827859.406,47827859.406,0,1335075694972.228,1.0,822
0x027e9fac2d42f779d2232b76e31a3b7cbd955d70,0,4,7.722986907400014e+18,2997316.986,3002142.141,0,2576632490767.715,1.002,820
0x04c2e657cb2b0d86d7129819808430d889ed2660,35,20,20956827647336.87,29071990912.618,29090445870.675,0,8168028517498.883,1.001,816
0x0229a3d4fab214ac8ae4fe6a5bb1b7279592ac9d,0,4,1.0003783235183085e+18,500188.694,500188.694,0,3999995741722.664,1.0,816
0x040c1749900642febd1cec7955633923ac1d8666,71,53,2.419236366264731e+21,2398579506.102,1813592204.911,0,1331866995586.469,0.756,814
0x011e835885e78d9f1c92e580dae0e142a33cf25e,0,4,3.611619528000003e+17,141607.866,141607.866,0,5075333962715.773,1.0,814
0x04936487d69f08a304bd6470c2f0cf6e6aa609d7,1,4,6.719600790077844e+17,218386.59,218146.277,0,3076915129717.822,0.999,813
0x0230bc307520081725023ab397785a35a96f233c,28,22,4.156286529864845e+19,1556204994.479,1546359250.729,0,26707834395.273,0.994,812
0x0225949faef9a120994a5501e30a161b418b6371,7,22,1.5324567921880934e+20,18923199727.218,19137776665.692,0,108550813796.999,1.011,811
0x01080306fab7721ae1dbff1909df46b92a2c0b8c,21,73,3.277852043329877e+19,1023407889.694,1026909688.697,0,42839410681.727,1.003,811
0x03bd66e09647f5fc607fd45059bee1c42f8bf9e8,3,3,1.141063290738901e+17,30979.371,30979.371,0,3683181550625.398,1.0,810
0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd,138,114,1.1255889090513165e+24,5.469680535000661e+21,6.530241577739722e+21,1,228.41,1.194,809
0x026a94e94cc11b082cd663b9d92fd07a6d708887,72,43,4.9087716652957856e+17,766128748.223,766546937.417,0,640724118.494,1.001,808
0x0335a3481a074ead996574587714af349a114013,77,13,993595582.995,498212715.61,500904211.765,0,1902951516875.624,1.005,806
0x037e908997841df68afb48eb1c9a6e441310abf5,3,9,5.379300641423977e+18,242268303.775,484083188.475,0,473639275676.085,1.998,806
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,35,50,7.506558640137496e+19,23278382691.772,23426558738.95,0,3224690796.68,1.006,805
0x020421af918192bb67d35e9ff8caeb692bf4d196,1,5,27382691.362,59.047,59.047,0,8.992743361878194e+16,0.983,805
0x058b7ae6b79a769d365eb52883369b6fda899ec5,7,33,2.2091760297855818e+20,4832934739.739,4843231690.673,0,45710859930.218,1.002,804
0x04381813e17b6198435cdb83712d11d0eabd3217,3,21,5.1062176131993194e+20,11000697931.263,11080310556.528,0,46417215024.2,1.007,804
0x043fdabff38a1e9897f2f5a860b8b88f9a0a9f24,95,159,5.173978109625901e+21,4047870809.456,2629314779.279,0,1278197440555.796,0.65,801
0x0464349e7012a83c965d672e9eca3896a1260624,121,346,1.4942301435007815e+23,1.3426967857912414e+20,1.3390370106403427e+20,1,1419.279,0.997,800
0x01eccdb2d737b7a41f7aa4ee4358be8304b15588,37,49,3.6456080693759134e+21,5138743520.48,4141396184.983,0,1116723885122.586,0.806,799
0x002cd2707daccbd5f3f192a565fca0a2cea021a6,18,5,3.5475873750512685e+17,2722530.917,2722530.917,0,130304712047.193,1.0,799
0x050cec6a33d5ee57eaaa8124bdb9bcb7e0d817db,0,6,5.651387550257524e+16,28256.871,28256.871,0,1999933919589.331,1.0,798
0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,117,15,7.849747065190167e+22,0.0,0.0,0,1.0608887938587684e+23,0.0,797
0x0341ab2d783648be716fa78a48eedf13f151335e,74,26,5.1677835197304026e+20,348940842.866,249484106.417,0,1584288513202.444,0.715,797
0x03a151746661bea0942281ec949de76eb6b4f6f2,1,31,8.854919390117248e+18,70961256.916,100933694.339,0,124785265232.275,1.422,794
0x01c5c4ca74a665e40e96ed8ff221500b6366b8a6,91,350,1.0949866178517564e+23,106444413450.253,63097145841.374,0,2314322494611.062,0.593,793
0x00d46d105507a04d7e4592cf43bbbad964bc77ab,114,8,5.690314345803131e+22,0.0,0.0,0,1.172860802350478e+23,0.0,793
0x03205689ad8d8e3838e244f925cf888275ac01c6,82,54,3.0280814022743226e+21,1401838142.451,900192114.836,0,3975022450583.868,0.642,792
0x04c66a0474f1c6dee2a36fc6254f60989ba2651a,3,17,2.699389439136277e+19,787603872.43,788948628.319,0,34273440373.305,1.002,789
0x05a03c1a64d75016a870f5abde6c85539cd38ec8,104,51,1.3626742365994537e+22,7447595788.914,4326202006.056,0,1829683397219.596,0.581,789
0x0545a605a6b0c42bb5bd01f918e17d7347095acc,131,18,7.351505399128624e+21,0.0,0.0,0,7.862087324551808e+21,0.0,787
0x007b003c4d0145b512286494d5ae123aeef29d9e,116,23,1.796157752750007e+22,0.0,0.0,0,2.3618392652629416e+22,0.0,785
0x046b9d060f49400b6a6f1210ef191b019cce9030,57,27,6.10105776822275e+21,6818183712.507,4894598585.325,0,917037024555.646,0.718,785
0x01f39cba6f6ca1cbe205655f397db9abc6cb05ef,0,3,1.4360238335779723e+19,417347651.755,417347651.755,0,34408336170.06,1.0,784
0x053bf9ab3b044137eff39be4857eab5e3a40a239,7,12,8.940086710877206e+18,554292105.915,547134339.429,0,32257674450.845,0.987,783
0x009330f669003eada06b676b6e5cb77415471e7e,7,4,5.292104765229567e+18,263677950.858,273277770.467,0,20070334769.855,1.036,782
0x05e5a3e89794434042d4b8e51853fe28353f3343,80,59,2.0186517572610467e+20,233468284.948,159653114.454,0,864636389076.325,0.684,782
0x05e09b56ec91620f9bab354c573712e446f8eb11,126,205,2.4539313731405278e+22,2.0002544299855728e+20,1.9993920822299876e+20,1,176.966,1.0,780
0x01173bd5895acf19c67f6170f15d503d4153cf04,101,43,4.93993775041828e+22,0.0,0.0,0,1.0632121235910274e+23,0.0,779
0x035032655b5b3784d359b56eb82c803bd971c582,119,11,1.0540590151310416e+22,0.0,0.0,0,1.0540590151312502e+22,0.0,779
0x03b16ab6e23bdbeeab719d8e4c49d63674876253,141,597,1.4498426629172474e+24,3.3205343884537984e+23,3.3170692681481374e+23,0,8.767,0.999,778
0x03413203ef38895fb2661a62046949893ae9fd6b,8,20,3.3091485862537687e+19,18115281447.364,18082684742.248,0,4341000100.867,0.998,776
0x04e8a3412d46f8625005d8e320c45b6f3c0242df,11,17,1.08147466743535e+19,1806638544.303,1799221907.785,0,5986115322.859,0.996,776
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,112,21,1.3731494383360588e+22,0.0,0.0,0,1.3731494383364533e+22,0.0,775
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,41,18,7.924338673493697e+17,3046212472.977,3028088819.56,0,602030978.99,0.994,775
0x02d14eafbf2724a0bc5e7c6fb21a799c7e1eb2b5,79,150,1.0036027471368706e+22,9445843837.021,5805555527.138,0,1546293820753.69,0.615,775
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,98,180,3.50055086536527e+22,8009301294.698,4212803055.996,0,4370607043145.698,0.526,774
0x04ec042478e6aa2a0a655edc088f3cc39cf0a7dc,5,13,4.571388183572601e+19,11596674105.72,11589707113.998,0,3941982114.199,0.999,773
0x02aee0ce756fa0157294ff3ff48c1dd02adccf04,141,116,3.082833255314971e+23,4.1362927903467555e+22,4.141499105380355e+22,0,11.253,1.001,772
0x053f4977dcda4506032c5ec230c31242fd123ee1,69,88,3.388157033683898e+22,23727060902.092,14465617885.954,0,2108021686561.189,0.61,770
0x003a85c562730b196f7cba202a2515f2ff855736,102,177,1.7471292874329587e+24,5.014426082412044e+21,4.970980528664496e+21,0,516.48,0.991,769
0x037bc5471ff04bff3170a1364d2201259c02b127,111,36,8.522831653575166e+21,0.0,0.0,0,8.522831653592412e+21,0.0,768
0x0553aeaaa787ca5bbca6e172d3fde33957ff4b91,136,67,4.017654197922886e+22,2.85852294676031e+21,2.858522946761117e+21,0,24.609,1.0,765
0x00c67d9d6d3d13b42a87424e145826c467cccd84,123,71,2.4005142285694416e+22,3.6850147769770593e+20,3.5930517758139217e+20,0,335.729,0.975,763
0x05ebf7b089a859af295b4f4d96673edcb5ef6621,133,303,3.619219553000843e+23,1.4480508978171196e+23,1.5911112656350056e+23,0,6.525,1.099,761
0x05d373d910177db708cded252f6129f9ab7890b7,79,65,1.621851696617862e+23,0.0,0.0,0,2.7107508313192626e+23,0.0,761
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,105,27,1.3831367788356305e+23,94130100292.028,40840212197.059,2,1802354232267.09,0.434,760
0x04c3611d4504b454f1309e0f523db8d0f95feac2,97,101,3.409014970019377e+22,7.67223690301622e+20,7.672239452324653e+20,3,65.095,1.0,760
0x01d9c396e5eeb80380af396b758f10c01100bbb7,83,27,3.3635717658355423e+22,0.0,0.0,0,6.67030377646196e+22,0.0,759
0x049201b13cd2a316aab6edae90cc0f8ed6597ea9,108,56,2.306531026575489e+22,15148972126.125,6599669009.275,2,1854407916024.448,0.436,757
0x00b43a92d45ccdfeef6ea98d56f775586fe9e39e,126,189,1.4668892085466803e+22,8.527377844752763e+20,8.65362058963362e+20,0,40.849,1.015,756
0x04b2c599c7edc44ffbcd800cf946d5f46db7836c,120,18,1.6925031281174797e+22,2.16191932343401e+20,2.167351414770446e+20,0,78.287,1.003,755
0x04a0457e163ceef461efc4d0c2a374bad426d1dc,3,19,1251256278.038,42326133.431,42547727.636,0,25629307533643.027,1.005,755
0x042b79eced8518e0357d790d4363ebb6fbfb1eb2,70,2,1.266641378953267e+23,0.0,0.0,0,1.266641378953267e+23,0.0,751
0x0154d25120ed20a516fe43991702e7463c5a6f6e,64,5,4.6803400000003564e+23,0.0,0.0,0,9.207145948785808e+23,0.0,750
0x02d86f9846faff28378cbfb438e2f9a87b5e7682,7,58,1.461837494909457e+19,70723694211.434,70601138857.875,0,395932928.963,0.998,750
0x04c9481dd5aaf3a65d387b5e8c53e805c95cb70a,11,12,38678507917.155,10003946933.728,10012431856.939,0,1244657593811.796,1.001,749
0x04b80ffd9e33286ced79539f6e2a20ca45247833,93,5,8.008475694691501e+21,0.0,0.0,0,8.008475694691692e+21,0.0,749
0x052f348a45620f2c26926d2b58548c7eaeadf870,106,166,1.888436533090685e+23,7.399572339143808e+21,7.39603100441128e+21,0,54.722,1.0,748
0x0144c47df1cc4d52ff115f758918dc42a9db48aa,124,293,7.075446253450571e+21,4.7916284032035055e+20,4.796988529549274e+20,0,27.209,1.001,748
0x05404b6f8990a4108150366adb572a870b137edc,135,473,1.853888888632749e+22,2.7310344060010255e+21,2.6603162401576646e+21,0,13.215,0.974,748
0x00ba8ccbf0c1ce62834d72706fe3236387f5da35,48,13,1.1913662021309605e+22,6527959563.318,3990973023.614,0,2721459794434.84,0.611,747
0x037bf6a1e7b137f824f46313317e033ffeceb613,111,172,1.907781654012131e+23,9.105865337363826e+21,9.705827572531113e+21,0,27.629,1.066,747
0x0291f3886409579b55806283a1e3865b82d2ff74,74,16,1.961245071528123e+22,0.0,0.0,0,3.2190075685484194e+22,0.0,745
0x000bc61d0a2dfee19346ad4d1fce2fa3c099e0cb,123,77,2.735115444784605e+20,0.0,0.0,0,6.214800187456191e+20,0.0,743
0x049940feda4277b7f01ef10fca0b975c541d8fca,110,345,4.38311030907222e+24,2.4462240912520543e+24,2.457963092206855e+24,0,3.829,1.005,743
0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,68,9,3.3559116954909496e+22,0.0,0.0,0,6.154458150446921e+22,0.0,743
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,98,141,8.971961967938816e+21,7.006138086137506e+19,7.0155365048434246e+19,0,266.99,1.001,742
0x026ad6ecd5124809d5f3b393f6a94ac195ca55b9,113,6,3.8100621910097684e+20,2.028545706818531e+18,2.028545706818531e+18,0,187.822,1.0,741
0x000deb0c92e6d3da7f77ed01b8473b3f7f4efc39,80,8,7.604061861653313e+20,886724479.071,503650156.411,0,857545047256.518,0.568,741
0x024c33affbf5499b02d97ccc3358dcbc7640d1d0,40,26,23509372195.295,16948088780.572,16898782408.574,0,24691372305.252,0.997,741
0x02bf9d9885ab40a40835e137449db9600f366e6e,65,13,2.8105591596124587e+22,0.0,0.0,0,5.621118522844975e+22,0.0,740
0x030f8726b8dfc17b9d505a21e8f7a87815e33848,69,29,1.3315899005154909e+22,0.0,0.0,0,3.912536281857844e+22,0.0,740
0x026a55d367905cc892280e5ba04d64e9d745b86c,120,127,2.7146295375199994e+23,8.224053851445806e+22,8.123215685082475e+22,0,5.474,0.988,739
0x02d2c85be49875baf06525167bb4797746b77f61,108,25,6.803791856387905e+20,0.0,0.0,0,1.3436698961229707e+21,0.0,738
0x05d9c7318e4cdd6ab6b04b135b628a290f9a47dd,67,4,1.0082704584720507e+19,20013205.282,13016788.187,0,503802561307.768,0.65,738
0x04c18cbf703c72591f1800b52d801a948f55e00c,100,66,9.64772879593376e+22,3.551000854723534e+21,3.880160372629088e+21,0,53.977,1.093,738
0x009ff94a057c75f661e3e28f89b9b9d84e57fc67,96,252,8.286465691208703e+22,1.0064105883051656e+21,1.000619457913742e+21,0,95.888,0.994,738
0x020793b7db7551b1d70877579370096b3db0db07,75,242,1.835545665963839e+23,4.9522887448149144e+20,4.931090791262685e+20,0,692.191,0.996,738
0x05aeaabd4b221dc741b0213dedc1c2fe3613e2c0,119,237,3.882510732055569e+22,7.851944610380935e+21,7.825902118654843e+21,0,8.304,0.997,738
0x00d7a50850a3cb1890bf300682bcd789571c012e,85,5,6.017497898911832e+21,0.0,0.0,0,6.017497898911832e+21,0.0,737
0x02011525ccae23e3593bfe8ecc18f716c9e67438,19,12,3.381178109613065e+21,753654824.268,500413948.383,0,4486374924236.314,0.664,737
0x020d8c51dcfc958099b4bdd433492c0aa7dbedcd,91,18,2.0328942356529509e+21,0.0,0.0,0,4.753615758469517e+21,0.0,736
0x02faf4316dcb9330751f3677436aa849aa93851b,117,248,1.824486256991836e+23,1.4985808679978307e+23,1.549854254854967e+23,0,2.552,1.034,735
0x01c717a8e3558ca44d473a5882e938572f1f7d93,46,20,2.6835277733509766e+22,6191146194.668,3478491242.42,0,5461829851778.929,0.562,735
0x00e6f8d8fb80b0c302a6bd849b79982dc9945b15,17,7,223294510.241,120766918.688,119790961.677,0,1661472551506.324,0.992,734
0x061122cffab0f594d3689865e935b2961f0a309a,105,111,1.2765778333120662e+23,3.260726753540736e+21,3.1490737637836886e+21,0,62.331,0.966,733
0x02a5c129419ffe445e6c07357715994a513741f6,87,79,1.169211238062859e+22,2.6875014836512263e+20,2.7107334214725383e+20,2,44.523,1.009,733
0x04eefaeb6f90a5627dba307c15a65acf3e589573,18,23,19508415061.499,16489767600.656,18021822311.172,0,127136735271.511,1.093,733
0x0135249c1897454959da69ac1481df6c1d4023a8,106,65,1.6941254137081252e+22,11123217974.776,4808974259.9,0,1523053326292.802,0.432,732
0x038ca2dcaf884d02dd1deae89bf23a7831fb1179,106,47,2.010061880763875e+22,1.0965745994321972e+21,1.1081181354288986e+21,0,22.978,1.011,731
0x0504cced39e796912c3561e419d9853f2c8edb46,86,2,2.2002967809348026e+21,0.0,0.0,0,4.542321942968286e+21,0.0,731
0x05a97d4b9cda015c407da6ecdd2afc5a5353f00d,48,6,2.198164049226869e+23,0.0,0.0,0,2.1981640492269442e+23,0.0,730
0x0122a648094d10ea18ae72673aea0334fae4d3a5,71,227,1.1178146930426692e+24,8.272859577220302e+21,8.263342962417762e+21,0,145.787,0.999,728
0x03f44e563dd447449f48f8103b5df70aff7cf577,77,87,3.813477268540101e+21,0.0,0.0,0,6.292647339031829e+21,0.0,728
0x00db170287aaa8a93b08cda808af76d11a5f0fff,106,26,7.88715163833358e+22,1.3623905972504454e+22,2.2520830819648766e+22,0,7.464,1.653,727
0x050720de5b724af8082190ae387174f5fe472d4b,19,12,1042225733.034,542512346.565,542818047.383,0,167816828633.144,1.001,725
0x02a83b64466333f227303407d37c7e8e8fefd5b6,42,53,2.4832810909867805e+23,0.0,0.0,0,4.837938669799503e+23,0.0,725
0x01a762e99a74132ff61cebd92262fc54463320e5,46,124,2.2351241765778775e+21,3712983391.965,2263433141.227,0,601975269025.846,0.61,725
0x01301d186d9e2c3a4091ca1ed95c3719b437c7c7,112,7,2.7170371685827586e+20,0.0,0.0,0,2.732022811550339e+20,0.0,724
0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,5,12,1.3034000011274515e+17,649343210.971,650516038.9,0,200726117.229,1.002,724
